Source Location,Namespace,Key,Original,Translated
/Game/Vein/Animation/ML_Genesis9_Face.ML_Genesis9_Face.Flexes(8).Flexes.FlexName,,80C1AB354DB55A2D124CE0B875BF7EA5,Nose Septum Height,Neustussenschot Hoogte
/Game/Vein/Animation/ML_Genesis9_Face.ML_Genesis9_Face.Flexes(9).Flexes.FlexName,,F0381B0C404C76EAA4636393829CBE77,Nose Septum Depth,Neustussenschot Diepte
/Game/Vein/Appliances/BP_AdvancedCharcoalKiln.BP_AdvancedCharcoalKiln_C:Furniture_GEN_VARIABLE.UsableName,,48C50E5A4C322563444BE1A973D0DE32,Advanced Charcoal Kiln,Geavanceerde Houtskooloven
/Game/Vein/Appliances/BP_AdvancedCharcoalKiln.BP_AdvancedCharcoalKiln_C:Heat Converter_GEN_VARIABLE.UsableName,,3B5D456642D8F8922853F0AE15E82F3B,Advanced Charcoal Kiln,Geavanceerde Houtskooloven
/Game/Vein/Appliances/BP_AdvancedCharcoalKiln.BP_AdvancedCharcoalKiln_C:Inventory_GEN_VARIABLE.Name,,0D5FD13F4104DF218C1E7C88DE893861,Advanced Charcoal Kiln,Geavanceerde Houtskooloven
/Game/Vein/Appliances/BP_AnimatedBodyBag.BP_AnimatedBodyBag_C:Furniture_GEN_VARIABLE.UsableName,,46A028A84EEC309AA50CAF9FC4191CA2,Body Bag,Lijkzak
/Game/Vein/Appliances/BP_AnimatedBodyBag.Default__BP_AnimatedBodyBag_C.UsableName,,EF3177E147486FA6D850108E6B2AD24E,Body Bag,Lijkzak
/Game/Vein/Appliances/BP_ArcadeCabinet01.BP_ArcadeCabinet01_C:Furniture_GEN_VARIABLE.UsableName,,001A7A4346F56EFEB8D8E9A0303165A8,Arcade Cabinet (Work in Progress),Arcade Kast (werk in uitvoering)
/Game/Vein/Appliances/BP_ArcadeCabinet01.BP_ArcadeCabinet01_C:Wireable_GEN_VARIABLE.UsableName,,98E82D094BACDFD907CEFE86314F3A05,Arcade Cabinet,Arcade Kast
/Game/Vein/Appliances/BP_ATM.BP_ATM_C:Furniture_GEN_VARIABLE.UsableName,,8186F359498C9041502FC1A5FD1D7E08,ATM,Pinautomaat
/Game/Vein/Appliances/BP_ATM.BP_ATM_C:Wireable_GEN_VARIABLE.UsableName,,CE1C394B40E6E2076704768884EEDD71,ATM,Pinautomaat
/Game/Vein/Appliances/BP_BarCounter02_Taps.BP_BarCounter02_Taps_C:Furniture_GEN_VARIABLE.UsableName,,DA998CED4EC0436072148A99C8BE06C3,Short Bar Counter w/ Taps,Korte Bar
/Game/Vein/Appliances/BP_BarCounter02_Taps.BP_BarCounter02_Taps_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,4A046EE84C7CE621BEAE4F9D01181519,Empty Keg,Leeg Vaatje
/Game/Vein/Appliances/BP_BarCounter02_Taps.BP_BarCounter02_Taps_C:WaterSource_GEN_VARIABLE.DrinkStoredNotification,,F9011A4B44950929BD0B17A37579E5B6,You drink from the nozzle.,Je drinkt uit het mondstuk.
/Game/Vein/Appliances/BP_BarCounter02_Taps.BP_BarCounter02_Taps_C:WaterSource_GEN_VARIABLE.Label,,AA57023A450339BD67EBEA80FAE88521,Beer Taps,Bier Tappen
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:Furniture_GEN_VARIABLE.UsableName,,E89C81D846161BDCAC2BD5AEBC0443B1,Bathroom Sink,Badkamer Wastafel
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.DrainNotificationText,,59FB1718468A97CFB3FECDA017EBD841,You drain the sink.,Je laat de wastafel leeglopen.
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,0C0C89F449AA04DE668093AC524B4AF1,Drain Sink,Afvoer Wastafel
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.DrinkStoredNotification,,4FECB2F44D0FB9022C52A1B56841A35E,You drink some of the water in the sink.,Je drinkt een deel van het water uit de wastafel.
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.Label,,E13B53504F19C5BF7E5246941DC9DFC0,Bathroom Sink,Badkamer Wastafel
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.StoreNotificationText,,F91E5EEF4B7BE844076C088D2F69209B,You fill the sink full of water.,Je vult de wastafel vol met water.
/Game/Vein/Appliances/BP_BathroomCounterSink.BP_BathroomCounterSink_C:WaterSource_GEN_VARIABLE.StoreUseLabel,,A86F8DB7489384E797701D9A05DF2A94,Fill Sink,Wastafel Vullen
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:Furniture_GEN_VARIABLE.UsableName,,5802E85646ABDC59272F22AA9A8F9E83,Sink,Wastafel
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.DrainNotificationText,,6861A9CF4A991F65873B5C8B5E8257C0,You drain the sink.,Je laat de wastafel leeglopen.
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,9159E850450959E690D39B92E44D25E8,Drain Sink,Afvoer Wastafel
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.DrinkStoredNotification,,29B543894B38405C0660BB825AC673BA,You drink some of the water sitting in the sink.,Je drinkt een deel van het water uit de wastafel.
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.Label,,2189581448A19A24A6B9598288A6DF26,Sink,Wastafel
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.StoreNotificationText,,74F15E5C428C5CCC49D2C48763F67788,You fill the sink full of water.,Je vult de wastafel vol met water.
/Game/Vein/Appliances/BP_BathroomSink01.BP_BathroomSink01_C:WaterSource_GEN_VARIABLE.StoreUseLabel,,C81ED1FD4F3184579FBBACADB217AC19,Fill Sink,Wastafel Vullen
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:Furniture_GEN_VARIABLE.UsableName,,572E98B04C0C86B8EA12F997CA0740D1,Bathroom Sink,Badkamer Wastafel
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.DrainNotificationText,,F1C3CAEF46E18B1B9103C6BCB2C341EE,You drain the sink.,Je laat de wastafel leeglopen.
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,2CCFD6194BEE88D2C15D7CB43DA79E2C,Drain Sink,Afvoer Wastafel
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.DrinkStoredNotification,,B0EECD0F423B013B1B31488A8AC09E30,You drink some of the water sitting in the sink.,Je drinkt een deel van het water uit de wastafel.
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.Label,,25E0994245FDA87FADFE3EB6F1BD560A,Sink,Badkamer Wastafel
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.StoreNotificationText,,FD55895C4F852077F07192B52FF5569A,You fill the sink full of water.,Je vult de wastafel vol met water.
/Game/Vein/Appliances/BP_BathroomSink02.BP_BathroomSink02_C:WaterSource_GEN_VARIABLE.StoreUseLabel,,1BBF5443420A62DA053A5CAD31D0B073,Fill Sink,Wastafel Vullen
/Game/Vein/Appliances/BP_Blinds.Default__BP_Blinds_C:Mesh Swap.Settings(0).Settings.UseSetting,,CC8B4C6243BF3C8A77A3268D16E3D6D9,Up,Omhoog
/Game/Vein/Appliances/BP_Blinds.Default__BP_Blinds_C:Mesh Swap.Settings(3).Settings.UseSetting,,FC9874BA44CD82962FBCAB9468505432,Down,Omlaag
/Game/Vein/Appliances/BP_Blinds.Default__BP_Blinds_C:Mesh Swap.UsableName,,46F84A654DF15FC5AEFAF2B67B8DBA8D,Blinds,Blindering
/Game/Vein/Appliances/BP_Blinds_Double.Default__BP_Blinds_Double_C:Mesh Swap.Settings(0).Settings.UseSetting,,23E34E19456129651DFB11B0805F8194,Open,Openen
/Game/Vein/Appliances/BP_Blinds_Double.Default__BP_Blinds_Double_C:Mesh Swap.Settings(1).Settings.UseSetting,,412B696C42A40E8B60DA8E8363DCD913,Closed,Gesloten
/Game/Vein/Appliances/BP_Blinds_Double.Default__BP_Blinds_Double_C:Mesh Swap.Settings(2).Settings.UseSetting,,A079F5D74836494436E1649734590A10,Parted,Deel
/Game/Vein/Appliances/BP_BlindsComponent.Default__BP_BlindsComponent_C.Settings(0).Settings.UseSetting,,2305BB224A5B3A916111789EB7F47749,Up,Omhoog
/Game/Vein/Appliances/BP_BlindsComponent.Default__BP_BlindsComponent_C.Settings(3).Settings.UseSetting,,0C0458F84F7952959BCDA7BA9682AC3C,Down,Omlaag
/Game/Vein/Appliances/BP_BlindsComponent.Default__BP_BlindsComponent_C.UsableName,,1484253A408642C5857622A32A7E873A,Blinds,Blindering
/Game/Vein/Appliances/BP_Campfire.BP_Campfire_C:Furniture_GEN_VARIABLE.UsableName,,6421973948E0C9FE3D472D9EA08E6880,Campfire,Kampvuur
/Game/Vein/Appliances/BP_Campfire.Default__BP_Campfire_C.UsableName,,E50A3FAE463E381E4185D69B488D9C1C,Campfire,Kampvuur
/Game/Vein/Appliances/BP_Campfire.Default__BP_Campfire_C.UsableOptionName,,DC4020A14E93E7EC47B9F1ADD4271E8B,Use,Gebruiken
/Game/Vein/Appliances/BP_Campfire.Default__BP_Campfire_C:Workbench.UsableName,,23C42EAA480D0130068783A52E4063F8,Campfire,Kampvuur
/Game/Vein/Appliances/BP_CandyMachine01.BP_CandyMachine01_C:Furniture_GEN_VARIABLE.UsableName,,127CC7F24D15A7DB77097CAF5538372E,Candy Machine,Snoep Machine
/Game/Vein/Appliances/BP_CandyMachine01.BP_CandyMachine01_C:VendingMachineButton1_GEN_VARIABLE.Subtitle,,D7744C244F85E22549BE088F22DE0B11,Candy,Snoep
/Game/Vein/Appliances/BP_CandyMachine01.BP_CandyMachine01_C:VendingMachineButton2_GEN_VARIABLE.Subtitle,,B14B37D44D9EFBA8F1FED786DA76243E,Candy,Snoep
/Game/Vein/Appliances/BP_CandyMachine01.BP_CandyMachine01_C:VendingMachineButton3_GEN_VARIABLE.Subtitle,,249A80E4456A83BAD710E1A22E07C750,Capsule,Kapsule
/Game/Vein/Appliances/BP_CandyMachine01.BP_CandyMachine01_C:VendingMachineButton_GEN_VARIABLE.Subtitle,,1DAF4DB441BAD8C83CB640933064FD7B,Candy,Snoep
/Game/Vein/Appliances/BP_CharcoalKiln.BP_CharcoalKiln_C:Furniture_GEN_VARIABLE.UsableName,,60CBFD7D4F3ABB79EC65C69CE96BAF7D,Makeshift Charcoal Kiln,Geïmproviseerde Houtskooloven
/Game/Vein/Appliances/BP_CharcoalKiln.BP_CharcoalKiln_C:Heat Converter_GEN_VARIABLE.UsableName,,937854854D47561DE5AB2F851052BE0B,Makeshift Charcoal Kiln,Geïmproviseerde Houtskooloven
/Game/Vein/Appliances/BP_CharcoalKiln.BP_CharcoalKiln_C:Inventory_GEN_VARIABLE.Name,,73C453334125997701107689FBA4C802,Makeshift Charcoal Kiln,Geïmproviseerde Houtskooloven
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:Furniture_GEN_VARIABLE.UsableName,,67DADC0A4F2B27D707C437B17975672B,L-Shaped Chemistry Counter w/ Sink,L-vormige Chemieaanrecht met Gootsteen
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:WaterSource_GEN_VARIABLE.DrainNotificationText,,9D61560448485BF098C715915EED5C53,You drain the sink.,Je laat de gootsteen leeglopen.
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,53954C1C43D1F5F5BF33BD903C21A3F4,Drain Sink,Afvoer Gootsteen
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:WaterSource_GEN_VARIABLE.Label,,5CE5FECC434776E7220DEA9BBDFB1918,Sink,Gootsteen
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:WaterSource_GEN_VARIABLE.StoreNotificationText,,BD44273C46463081FBC57C9197B9310E,You fill the sink.,Je vult de gootsteen.
/Game/Vein/Appliances/BP_Chemistry_Counter01_Sink.BP_Chemistry_Counter01_Sink_C:WaterSource_GEN_VARIABLE.StoreUseLabel,,48A819784A98C1E71417A79B939F73DB,Fill Sink,Gootsteen vullen
/Game/Vein/Appliances/BP_CoffeeMachine01.BP_CoffeeMachine01_C:Furniture_GEN_VARIABLE.UsableName,,65F1BA474B673C3AAF7675A979562222,Coffee Machine,Koffiezetapparaat
/Game/Vein/Appliances/BP_CoffeeMachine01.BP_CoffeeMachine01_C:WaterSource_GEN_VARIABLE.Label,,C9F4A75A4EB42C626655BB95D52AEDAC,Coffee Machine,Koffiezetapparaat
/Game/Vein/Appliances/BP_CoffeeMachine01.BP_CoffeeMachine01_C:Wireable_GEN_VARIABLE.UsableName,,7567E3584DA6F64954D600856C0C6B96,Coffee Machine,Koffiezetapparaat
/Game/Vein/Appliances/BP_CoffeeMachine02.BP_CoffeeMachine02_C:Furniture_GEN_VARIABLE.UsableName,,1DEF5B1F43BE875E33422E906A8CDC2C,Drip Coffee Machine,Druppel koffiezetapparaat
/Game/Vein/Appliances/BP_CoffeeMachine02.BP_CoffeeMachine02_C:Wireable_GEN_VARIABLE.UsableName,,AE9D513D4C592F2BF5ABCAA3E0DEC362,Coffee Machine,Koffiezetapparaat
/Game/Vein/Appliances/BP_CoffeeMachine02.BP_CoffeeMachine02_C:Workbench_GEN_VARIABLE.UsableName,,BBE9C7874937C40EB7C73C816B14CF3B,Drip Coffee Machine,Druppel koffiezetapparaat
/Game/Vein/Appliances/BP_CoinMachine01.BP_CoinMachine01_C:Furniture_GEN_VARIABLE.UsableName,,505A876142D0DAF60B39B2AEAA407AED,Coin Machine (Work in Progress),Muntautomaat (werk in uitvoering)
/Game/Vein/Appliances/BP_CoinMachine01.BP_CoinMachine01_C:Wireable_GEN_VARIABLE.UsableName,,5443B5CF48E4D43F019E728B801F9D16,Coin Machine,Munt Machine
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:Furniture_GEN_VARIABLE.UsableName,,78AEADDC4B87AFCDA1187BBD2812B846,Kitchen Counter & Sink,Aanrecht & Spoelbak
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:WaterSource_GEN_VARIABLE.DrainNotificationText,,12AD1D3B442D34739BBA13A1D9A64497,You drain the sink.,Je laat de gootsteen leeglopen.
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:WaterSource_GEN_VARIABLE.DrainUseLabel,,375CAE7E4F9ACCE7B4E96E826897F4C6,Drain Sink,Afvoer Gootsteen
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:WaterSource_GEN_VARIABLE.Label,,AA6492364104722E6661F99F2971ACEF,Sink,Gootsteen
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:WaterSource_GEN_VARIABLE.StoreNotificationText,,D86D1B7448B5F11FFB6DF2BD423B11F9,You fill the sink.,Je vult de gootsteen.
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:WaterSource_GEN_VARIABLE.StoreUseLabel,,6F0543C3491E08EFF3D9168C35FBFAC8,Fill Sink,Spoelbak Vullen
/Game/Vein/Appliances/BP_Counter_02_Sink.BP_Counter_02_Sink_C:Wireable_GEN_VARIABLE.UsableName,,06D481F44F8919667E07C793C396C565,Kitchen Counter & Sink,Aanrecht & Spoelbak
/Game/Vein/Appliances/BP_Counter_05_Dishwasher.BP_Counter_05_Dishwasher_C:Furniture_GEN_VARIABLE.UsableName,,B1A99B1642026ED4041620B0E0CC5DD5,Dishwasher,Vaatwasmachine
/Game/Vein/Appliances/BP_Counter_05_Dishwasher.Default__BP_Counter_05_Dishwasher_C:Inventory.Name,,C51BC88F493E3975579F34BAC44C5935,Dishwasher,Vaatwasmachine
/Game/Vein/Appliances/BP_DeskMicrophone.BP_DeskMicrophone_C:Furniture_GEN_VARIABLE.UsableName,,866FA3DA42BDAF5F24124084E23DB8DC,Microphone,Microfoon
/Game/Vein/Appliances/BP_DeskMicrophone.BP_DeskMicrophone_C:Microphone_GEN_VARIABLE.UsableName,,D180151A4B4B37D73DE4E9B5E302070B,Microphone,Microfoon
/Game/Vein/Appliances/BP_Dryer.BP_Dryer_C:Furniture_GEN_VARIABLE.UsableName,,15B93CB64171B76288A18BA99D35A899,Dryer,Droger
/Game/Vein/Appliances/BP_Dryer.BP_Dryer_C:InlineSwitch_GEN_VARIABLE.SubtitleText,,231C6B8E4EBB70A8366CC59775DC2D4E,Put clothes inside and turn on to reduce their wetness.,Doe er kleding in en zet hem aan om te drogen.
/Game/Vein/Appliances/BP_Dryer.BP_Dryer_C:InlineSwitch_GEN_VARIABLE.UsableName,,AD566E754A4A66EDF86479968CCDC1AC,Dryer,Droger
/Game/Vein/Appliances/BP_Dryer.BP_Dryer_C:Wireable_GEN_VARIABLE.UsableName,,86A88A3C41C2604D5D82D8BC7E8AAA94,Dryer,Droger
/Game/Vein/Appliances/BP_Dryer.Default__BP_Dryer_C:Inventory.Name,,D2A7EE8140EDD23BAEE3EC8CC0229AF2,Dryer,Droger
/Game/Vein/Appliances/BP_ElectricChargingStation.BP_ElectricChargingStation_C:Inventory_GEN_VARIABLE.HelpBodyText,,B685517A43FA55241A2EAA9FD973D020,Place batteries in this to charge them. The charger needs to be wired up to power to function.,Plaats hier batterijen in om ze op te laden. De oplader moet zijn aangesloten op stroom om te kunnen functioneren.
/Game/Vein/Appliances/BP_ElectricChargingStation.BP_ElectricChargingStation_C:Inventory_GEN_VARIABLE.HelpTitleText,,D47BDBA04ED735AFFA8C84A1A84D4401,Battery Charger,Batterijlader
/Game/Vein/Appliances/BP_ElectricChargingStation.BP_ElectricChargingStation_C:Inventory_GEN_VARIABLE.Name,,D30E9E12461686B29B6FFAA3618C195A,Battery Charger,Batterijlader
/Game/Vein/Appliances/BP_EyeWashStation.BP_EyeWashStation_C:Furniture_GEN_VARIABLE.UsableName,,DDF62E2A43C5AC159B9EAA9AAD627130,Eye Wash Station,Oogspoelstation
/Game/Vein/Appliances/BP_EyeWashStation.BP_EyeWashStation_C:WaterSource_GEN_VARIABLE.Label,,8330F57A4CBD6495FC0304855C355978,Eye Wash Station,Oogspoelstation
/Game/Vein/Appliances/BP_Fan_1.BP_Fan_1_C:Furniture_GEN_VARIABLE.UsableName,,D37970A845107FA7AC17A2A0517EDA96,Fan,Waaier
/Game/Vein/Appliances/BP_Fan_1.BP_Fan_1_C:Wireable_GEN_VARIABLE.UsableName,,07273FE3490D735BA79F66B65EEE1770,Fan,Waaier
/Game/Vein/Appliances/BP_Fan_1.Default__BP_Fan_1_C:Mesh.UsableName,,D346185C44124110BA3AB4AABDB2DAB6,Fan,Waaier
/Game/Vein/Appliances/BP_Fan_2.BP_Fan_2_C:Furniture_GEN_VARIABLE.UsableName,,F80233C947267C5A48D2D1BF02E8CA09,Fan,Waaier
/Game/Vein/Appliances/BP_Fan_2.BP_Fan_2_C:Wireable_GEN_VARIABLE.UsableName,,4C8AC9434E6F750698B84BACA5AFF052,Fan,Waaier
/Game/Vein/Appliances/BP_Fan_2.Default__BP_Fan_2_C:Mesh.UsableName,,06C71EE749AF06375D7A128F3673098E,Fan,Waaier
/Game/Vein/Appliances/BP_Fireplace1.Default__BP_Fireplace1_C.UsableName,,27E2467C4CCB314618690F859814B3CA,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace1.Default__BP_Fireplace1_C.UsableOptionName,,1B6AF0D6431F459BF3DA7F80362720CB,Open,Openen
/Game/Vein/Appliances/BP_Fireplace1.Default__BP_Fireplace1_C:Inventory.Name,,0362F8B34BC76A3C774F4EABC0ABB2B9,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace1.Default__BP_Fireplace1_C:Workbench.UsableName,,5AF82CBB4D841C6DC8BA8EBA9EC79460,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace2.Default__BP_Fireplace2_C.UsableName,,217B067B4615407361149DAAB17F8D57,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace2.Default__BP_Fireplace2_C.UsableOptionName,,B7D92EE2430E09CE8942B4A4F3ED676A,Open,Openen
/Game/Vein/Appliances/BP_Fireplace2.Default__BP_Fireplace2_C:Inventory.Name,,064D10A84F97C5C3893F61B600B8325D,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace2.Default__BP_Fireplace2_C:Workbench.UsableName,,8A032D5A42AF743A650DA89F61FBDFF9,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace3.Default__BP_Fireplace3_C.UsableName,,6228E2344E91AD7615AFEAB4E2DF248D,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace3.Default__BP_Fireplace3_C.UsableOptionName,,176D904C41E88C004997C89C83454D3F,Open,Openen
/Game/Vein/Appliances/BP_Fireplace3.Default__BP_Fireplace3_C:Inventory.Name,,FAE01E51472EEE27CA45569B669A29D8,Fireplace,Haard
/Game/Vein/Appliances/BP_Fireplace3.Default__BP_Fireplace3_C:Workbench.UsableName,,FB7407BF4D04DF00688D47ACFB677327,Fireplace,Haard
/Game/Vein/Appliances/BP_FoodWarmer01.BP_FoodWarmer01_C:Furniture_GEN_VARIABLE.UsableName,,56369A014DAB000DAB2E7C8A5587A778,Food Warmer,Voedsel Verwarmer
/Game/Vein/Appliances/BP_FoodWarmer01.BP_FoodWarmer01_C:Wireable_GEN_VARIABLE.UsableName,,2BF8F3DE4283CCE54ABF3DB635F5F278,Food Warmer,Voedsel Verwarmer
/Game/Vein/Appliances/BP_Fountain01.BP_Fountain01_C:Furniture_GEN_VARIABLE.UsableName,,C7E4EFB043EA7F9BD6BD048A3C408B0A,Drinking Fountain,Drinkfontein
/Game/Vein/Appliances/BP_Fountain01.BP_Fountain01_C:WaterSource_GEN_VARIABLE.Label,,C06B11B444A99ADA9FD55B9E6E2E5B74,Drinking Fountain,Drinkfontein
/Game/Vein/Appliances/BP_Fountain02.BP_Fountain02_C:Furniture_GEN_VARIABLE.UsableName,,7A9586264DC60D6B9BDD69830539B96F,Drinking Fountain,Drinkfontein
/Game/Vein/Appliances/BP_Fountain02.BP_Fountain02_C:WaterSource_GEN_VARIABLE.Label,,08A73E2242B912BC72DE4689DA7B3405,Drinking Fountain,Drinkfontein
/Game/Vein/Appliances/BP_Freezer_IceCream.BP_Freezer_IceCream_C:Furniture_GEN_VARIABLE.UsableName,,0DB5B23F4A2731D5CF3C1895FC330D3C,Fridge,Koelkast
/Game/Vein/Appliances/BP_Freezer_IceCream.BP_Freezer_IceCream_C:Wireable_GEN_VARIABLE.UsableName,,3471CCA8491E208F1CCB2D9D4EB2B1C3,Ice Cream Freezer,Diepvries
/Game/Vein/Appliances/BP_Fridge_Bar01.BP_Fridge_Bar01_C:Furniture_GEN_VARIABLE.UsableName,,7F4E8CA94F8AA400F755A4BCD1E7C666,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Bar01.BP_Fridge_Bar01_C:Wireable_GEN_VARIABLE.UsableName,,B24936B94F5D3F6F8AE485BC736E00A4,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Bar02.BP_Fridge_Bar02_C:Furniture_GEN_VARIABLE.UsableName,,8A58CB534F66CE725CBA428923BA677C,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Bar02.BP_Fridge_Bar02_C:Wireable_GEN_VARIABLE.UsableName,,4D5B8169480AA49FF0772D9134525CB9,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Commericial.BP_Fridge_Commericial_C:Furniture_GEN_VARIABLE.UsableName,,A6EE018148F0CCDD7867DDB710B68B2F,Steel Fridge,Stalen Koelkast
/Game/Vein/Appliances/BP_Fridge_Commericial.BP_Fridge_Commericial_C:Wireable_GEN_VARIABLE.UsableName,,1340F718419F07CC3A23C29872D65E49,Steel Fridge,Stalen Koelkast
/Game/Vein/Appliances/BP_Fridge_Commericial.Default__BP_Fridge_Commericial_C:Inventory.Name,,11165AC34F554BDEC1B726A4EB7CAB2F,Steel Fridge,Stalen Koelkast
/Game/Vein/Appliances/BP_Fridge_Convenience.BP_Fridge_Convenience_C:Furniture_GEN_VARIABLE.UsableName,,42F0113E4229F351B9825CBF7DA3FEF4,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Convenience.BP_Fridge_Convenience_C:Wireable_GEN_VARIABLE.UsableName,,2012AB114908D4E6E07B4783F3CABB21,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Convenience.Default__BP_Fridge_Convenience_C:Inventory.Name,,36B2B58B4E04DBE341DF72871DE886E7,Cooler,Koeler
/Game/Vein/Appliances/BP_Fridge_Residential.BP_Fridge_Residential_C:Furniture_GEN_VARIABLE.UsableName,,AFE0CB1D472F548448CAB4B5AB078B24,Fridge,Koelkast
/Game/Vein/Appliances/BP_Fridge_Residential.BP_Fridge_Residential_C:Wireable_GEN_VARIABLE.UsableName,,D05F2D064E451A746BA5399EF79358E4,Fridge,Koelkast
/Game/Vein/Appliances/BP_Fridge_Residential.Default__BP_Fridge_Residential_C:Inventory.Name,,3ACE44B24821F8F4262CB6B547837735,Fridge,Koelkast
/Game/Vein/Appliances/BP_Fridge_Rich.BP_Fridge_Rich_C:Furniture_GEN_VARIABLE.UsableName,,03C0A7D842C5A205330D95A16A849176,French Door Fridge,Franse Deur Koelkast
/Game/Vein/Appliances/BP_Fridge_Rich.BP_Fridge_Rich_C:Wireable_GEN_VARIABLE.UsableName,,9649273B4170A5D72678248AF52E8F1D,French Door Fridge,Franse Deur Koelkast
/Game/Vein/Appliances/BP_Fridge_Rich.Default__BP_Fridge_Rich_C:Inventory.Name,,A4003AE54E55E8E5772377A01CA3F6C0,Fridge,Koelkast
/Game/Vein/Appliances/BP_Fryer.BP_Fryer_C:Furniture_GEN_VARIABLE.UsableName,,D6082D8844D180680F2116B9F439909F,Deep Fryer (WIP),Friteuse (WIP)
/Game/Vein/Appliances/BP_GasPump01.BP_GasPump01_C:WaterSource_GEN_VARIABLE.Label,,A52BC51942DB9B68B561488ED9767EA5,Gas Pump,Benzinepomp
/Game/Vein/Appliances/BP_GasPump01Diesel.BP_GasPump01Diesel_C:WaterSource_GEN_VARIABLE.Label,,18370F9E46E71675893276AFCEE5AE8D,Diesel Pump,Dieselpomp
/Game/Vein/Appliances/BP_HandDryer.BP_HandDryer_C:Wireable_GEN_VARIABLE.UsableName,,DE00A8134605FE403334A7A46693E0B5,Hand Dryer,Handdroger
/Game/Vein/Appliances/BP_IceCreamMaker.BP_IceCreamMaker_C:Furniture_GEN_VARIABLE.UsableName,,753717AE4254CD66F5A19BABB346BC53,Ice Cream Machine,IJsmachine
/Game/Vein/Appliances/BP_IceCreamMaker.BP_IceCreamMaker_C:Wireable_GEN_VARIABLE.UsableName,,B044772747A9DFAB5F15F2AABF73FF20,Ice Cream Maker,IJsmachine
